tenure_months,monthly_usage_hours,has_multiple_devices,customer_support_calls,payment_failures,is_premium_plan,churn
52,23.84693379018787,1,2,0,1,0
29,24.55350485512316,0,1,0,1,0
38,22.070064709723454,0,1,0,0,0
42,13.487719580039752,0,0,0,0,0
21,19.705650723788395,0,3,0,0,0
42,18.609157132230642,1,1,0,1,0
13,17.31355494553805,0,2,0,1,0
49,27.060347154046397,0,1,0,0,0
41,14.766669706841554,1,1,1,0,0
17,21.580522265532,0,1,0,0,0
56,25.970234918312876,0,0,0,0,0
9,21.907207626595188,0,0,0,0,0
41,26.20559186247687,1,1,0,0,0
1,22.818573612144647,1,2,0,1,0
2,22.146748352460143,1,2,0,0,0
48,21.834174344160736,0,0,0,0,0
29,23.06721633325075,0,0,0,0,0
33,18.072304512938697,0,0,0,0,0
10,13.490630740636067,0,1,0,1,0
50,24.770217057316547,1,1,0,0,0
58,25.80871150252883,1,1,0,0,0
40,21.259894054530218,0,1,0,0,0
21,17.258121901828147,1,0,0,0,0
28,12.211414417351811,0,1,1,0,0
11,20.42903549961694,0,0,1,0,0
55,13.255248276410143,0,0,0,0,0
34,12.555062486810371,0,1,0,0,0
8,19.896342359921537,0,2,0,0,0
59,16.181152494059926,1,1,0,0,0
22,21.726547780823854,1,2,0,1,0
8,19.20352198719063,0,2,0,0,0
49,16.96682716888695,0,2,0,1,0
15,11.475424596355172,0,3,0,0,0
17,15.735559370848211,0,0,0,1,0
23,15.919317549744548,0,2,0,0,0
24,13.87346163242519,0,2,1,1,0
45,18.354778523788074,0,1,0,1,0
19,14.263740044126742,1,2,0,0,0
5,19.181286263543925,1,0,0,1,0
32,21.202056068343282,0,1,0,1,0
44,15.86915022805411,1,2,0,0,0
1,22.127043147092923,0,1,0,1,0
23,13.193210643761482,1,2,0,1,0
37,14.439113008018547,0,2,0,0,0
8,19.433913511876156,0,2,0,0,0
13,23.435205459443193,0,2,0,0,0
8,24.336997707446333,0,1,0,1,0
57,28.061953110787798,1,0,1,0,0
23,18.11705562591245,0,0,0,0,0
43,19.36249340660848,0,2,0,0,0
1,14.836622354910066,0,1,0,0,0
45,13.731168340044885,1,0,1,0,0
51,21.142860431637626,1,1,0,0,0
24,16.120642502768785,1,0,1,0,0
35,26.16189600008645,1,0,0,1,0
24,12.688071340663047,0,3,0,0,0
17,22.43176602912348,0,0,0,0,0
5,14.971303805914854,0,1,0,0,0
20,15.897757666139583,1,1,0,0,0
21,22.695560326260154,1,0,0,0,0
40,16.620597819460457,1,1,0,0,0
58,17.4210796624005,0,1,0,0,0
31,15.939208182242156,0,2,0,1,0
46,28.925148958067208,1,0,1,1,0
36,16.912568444599952,1,2,0,0,0
11,20.257761087163814,1,0,0,1,0
52,18.99043199859463,0,3,1,1,0
15,21.107085308621304,0,3,0,1,0
19,16.926315265170324,1,1,0,0,0
7,18.995913827291748,0,1,0,0,0
51,21.969760044969675,1,0,0,0,0
28,15.684964309985041,0,0,0,0,0
51,25.446606783140773,0,0,0,0,0
43,25.927402595208164,0,2,0,0,0
58,23.032463130793698,1,1,0,0,0
5,20.349381917982416,0,3,0,0,1
5,5.04699275897732,1,2,0,0,1
30,22.121455663272314,0,0,0,0,0
54,18.043347973855678,0,0,0,0,0
32,18.768627942912303,1,0,1,1,0
8,10.513113347385918,1,0,1,1,0
10,22.467942429370964,1,0,0,1,0
38,12.757094765865228,0,0,0,1,0
47,20.592122729956973,0,1,0,0,0
32,24.523287409549205,0,1,0,0,0
48,17.653359093412238,0,2,0,1,0
28,26.080258626142204,0,0,0,1,0
17,16.2650481089641,1,3,0,1,0
31,23.002165383655008,0,0,0,1,0
8,13.476071242707363,1,2,0,0,0
40,25.15565217340262,0,0,0,0,0
25,24.37995191289645,1,1,0,0,0
9,22.341789614818648,1,2,1,0,0
2,18.033579316930943,0,1,0,0,1
15,12.98999688285944,1,1,0,0,0
50,18.04679842390271,1,1,0,0,0
3,25.551535878740612,1,1,0,0,0
49,20.649809357845577,0,2,1,0,0
36,12.234815352437751,1,1,0,1,0
4,14.376361802900295,0,1,0,1,1
14,26.2657570042614,0,0,0,0,0
41,22.43956376063943,0,2,0,1,0
41,13.82999939630036,0,0,0,1,0
25,11.170842519127032,0,0,1,0,0
58,16.874789326999668,0,2,0,0,0
55,10.743206460050402,0,0,0,1,0
50,19.220827549964998,0,1,0,0,0
10,32.258126859181516,0,1,0,0,0
21,12.01521962150414,0,0,0,0,0
36,19.069871683968923,1,2,0,0,0
12,26.559632876656256,0,1,0,0,0
27,23.745439291500475,1,1,1,1,0
40,19.256296426004308,0,3,0,0,0
2,19.268256649159014,1,1,0,0,1
54,14.220451087877104,0,1,0,0,0
13,18.661721149972234,0,2,0,0,0
53,21.21720357120065,1,1,0,0,0
32,25.52556771637045,1,1,0,0,0
31,16.899121882426222,0,1,0,0,0
16,19.050824359682686,1,2,0,0,0
32,15.253932596216588,1,1,0,1,0
32,21.126625897702525,0,1,1,0,0
34,23.918897251544816,1,1,0,0,0
11,23.148240067149473,0,1,0,1,0
10,14.149064622788224,1,2,0,1,0
15,20.734316047282075,1,0,1,0,0
17,16.61343735874906,0,0,0,1,0
40,25.055250078264166,1,1,0,0,0
18,19.19343638613231,1,4,0,1,0
55,12.402433308794578,1,1,0,1,0
9,18.900986471961335,1,1,0,0,0
25,22.292362845994408,0,0,0,0,0
40,21.220030315714,0,4,0,0,0
59,17.441019931740097,1,0,0,0,0
14,17.07363305064427,1,0,0,0,0
58,15.062478008918418,0,1,0,1,0
25,18.02625189832347,1,1,0,0,0
50,15.721605167370987,1,1,1,1,0
22,24.850429930886573,1,0,1,0,0
52,15.494313046341919,0,1,0,0,0
30,20.611422311811005,0,1,0,1,0
20,20.271519516631663,1,0,0,0,0
21,24.728337239424555,1,1,1,0,0
44,25.446841444791854,0,0,0,1,0
32,23.47984971640664,1,0,0,0,0
51,21.76464171645065,0,1,0,1,0
46,14.75676926952971,0,1,0,1,0
49,14.655649561308712,0,0,0,1,0
56,15.771545901175255,1,4,0,0,0
21,23.759604998139576,0,1,0,1,0
35,20.36664964125318,0,2,0,1,0
58,24.343286203677813,0,0,1,0,0
32,25.014013671600416,1,0,0,0,0
30,16.37024049850376,0,2,0,0,0
55,20.160371637785936,0,2,0,1,0
39,19.93503160658205,1,1,0,0,0
49,18.361061551878926,0,0,0,1,0
12,17.32578572737644,1,3,0,0,0
41,25.923777517055285,1,0,0,0,0
47,20.259858633577505,1,1,0,0,0
18,20.06572394279884,0,2,0,0,0
21,15.98611162565702,0,2,0,0,0
13,23.376062152067522,0,0,0,0,0
21,14.974462495809924,1,3,0,0,0
8,22.27452764422341,0,1,0,1,0
46,22.411146800275812,0,0,0,0,0
40,17.937424753382157,1,0,1,1,0
46,21.5882604059159,1,2,0,1,0
7,20.928347795222436,0,3,1,0,0
23,19.80319687594925,0,0,0,0,0
44,20.064719900726164,1,1,0,1,0
32,20.308909115967605,0,1,0,0,0
11,20.649558363360242,0,4,0,0,0
22,20.301210156718533,1,0,0,0,0
22,14.48067904893929,0,1,0,0,0
43,19.238945244971976,1,1,0,0,0
25,21.32474300598436,1,1,1,1,0
22,20.486443642696457,1,0,1,1,0
28,24.768751296975694,0,1,0,0,0
29,23.10043294749727,1,1,0,0,0
13,15.64795232473432,0,3,0,0,0
18,19.166864459728025,0,2,0,0,0
2,18.44331673276406,1,1,0,0,0
29,19.97825756686408,0,1,0,0,0
21,19.9850930008065,0,0,0,1,0
15,23.057608346199245,0,0,0,0,0
52,20.88664181570572,0,0,0,0,0
27,26.152725026042752,0,0,0,0,0
50,21.2050156883118,0,1,0,0,0
31,15.847047398313617,1,1,1,0,0
15,17.6635968991589,1,2,0,0,0
51,23.018945353658793,0,0,0,1,0
23,11.929158677471573,0,1,0,1,0
24,13.270597926199773,1,0,0,0,0
44,20.053486035626154,1,4,0,0,0
13,24.75461059260583,0,1,0,1,0
22,26.53517715977439,1,4,0,0,0
43,18.91447126489114,0,1,0,1,0
37,25.304143434929422,0,2,0,1,0
33,20.36133954884449,0,1,0,1,0
56,12.342925088783847,0,0,0,0,0
3,19.959617317608153,0,1,0,1,0
54,16.905459376892246,0,0,0,1,0
19,24.591154402388703,0,0,0,0,0
23,19.871623698227566,0,2,0,0,0
29,13.610434467217647,1,1,0,0,0
30,12.501425945457203,1,1,0,0,0
39,19.895100212927744,0,1,1,0,0
44,7.898912642701472,0,1,0,0,0
47,17.409173550860494,0,2,0,1,0
25,21.155151628714208,1,0,0,1,0
37,14.714917479723209,0,1,0,1,0
47,24.969935784526648,0,1,0,0,0
8,25.95503274875346,1,1,0,0,0
42,14.916495236240241,0,0,1,0,0
58,18.509779129017566,0,3,0,1,0
16,24.973465756607357,0,2,1,0,0
8,19.993462328724554,0,0,0,0,0
1,13.0276071095049,0,4,0,1,1
44,19.283394657178235,0,0,0,0,0
5,15.735358388520805,0,0,0,0,1
3,25.540989482129426,0,2,0,0,1
1,23.029660471622943,0,2,0,0,0
4,18.43121527367186,0,1,0,0,0
40,20.710740062650203,0,3,0,0,0
35,13.459392115137568,0,1,0,0,0
32,16.231112707211942,0,4,0,0,0
42,27.766395938462466,0,1,0,0,0
34,20.267573262898335,0,1,0,1,0
43,24.650429023956825,1,1,0,0,0
25,21.160065442040143,0,2,0,0,0
10,26.57140921514762,1,2,0,0,0
21,10.005812337003901,0,0,0,0,0
46,19.058912079904967,1,1,0,1,0
39,28.223908231081946,0,1,0,0,0
27,24.78086717780322,0,2,0,1,0
27,26.626861293950956,0,2,0,0,0
2,19.966177031717546,0,0,0,0,0
41,17.314467922933083,0,1,0,0,0
48,14.864177701560358,0,3,0,0,0
13,14.515359541692447,0,1,1,1,0
9,24.035302811042595,0,0,0,0,0
52,22.56605525210426,1,2,0,0,0
36,19.6671327533482,1,0,1,1,0
22,22.540953274258403,0,5,0,0,0
42,20.712258795260304,1,0,0,0,0
26,24.811088506997418,1,1,0,0,0
58,24.76343377454085,0,1,1,1,0
54,14.670629497575788,0,1,0,1,0
12,21.36822993734895,1,0,0,0,0
17,11.65566624902959,1,1,0,0,0
14,20.66510369045298,0,1,0,0,0
14,23.021521398507925,0,1,0,0,0
57,13.431403276034196,1,2,0,0,0
34,17.91768632269584,0,1,0,1,0
53,20.047631886099012,1,0,0,0,0
57,21.169574581866947,0,1,0,0,0
20,18.606981483875824,1,1,0,1,0
11,14.13855923797664,1,1,0,1,0
16,19.729963990403707,1,1,0,0,0
51,11.73878216529511,0,2,0,1,0
31,18.836792816589277,0,2,1,0,0
55,17.79313193151535,0,2,0,1,0
6,19.328671632802894,0,1,0,0,0
56,17.203390112621584,0,0,0,0,0
19,12.461595809218998,1,4,0,0,0
37,18.168283397052438,0,2,0,0,0
58,24.654100625186594,0,3,0,0,0
4,26.307304019944024,1,0,0,0,0
47,32.19667139359633,0,3,0,0,0
4,28.45825204198832,0,0,0,0,1
20,14.01531036665948,1,1,0,1,0
10,17.957811993636703,0,2,0,0,0
24,19.886071825811115,0,2,0,0,0
54,19.5722008288315,0,2,0,0,0
35,20.34766664948113,1,2,0,1,0
26,32.037957107737796,1,0,0,0,0
37,14.589742271038013,0,1,0,0,0
38,16.432344318928507,1,1,0,0,0
21,28.219129650445467,0,0,0,0,0
54,16.92009328457574,0,1,0,1,0
40,21.967903251678578,1,5,0,0,0
39,25.173286849341043,0,0,0,0,0
21,22.43249508366015,1,0,0,0,0
10,20.95882816551246,1,0,0,1,0
38,24.69305384846992,0,1,0,0,0
46,15.534657217475148,1,1,0,0,0
4,17.518184352519995,0,1,0,0,0
57,22.678187942325817,1,3,0,0,0
45,9.652803703928745,0,4,0,0,1
20,27.082919116723463,0,0,0,1,0
17,21.516961875988905,1,2,0,0,0
55,20.765158763905752,0,0,1,0,0
7,11.847435611794713,0,2,0,0,0
4,13.566954373001309,0,0,0,0,0
29,18.00708167849569,1,1,0,1,0
14,24.037149251477995,0,1,0,0,0
3,9.616919939007074,1,3,0,0,1
24,23.94182400388678,1,0,0,0,0
37,18.199843379458166,0,1,0,0,0
16,18.88288263629174,1,0,0,0,0
58,21.26796470845403,0,3,0,0,0
55,21.346586189232056,1,0,0,1,0
52,16.437857050317014,0,0,0,1,0
4,23.124550442344212,0,1,0,1,0
56,8.403009300517807,1,0,0,0,0
24,17.747905567161727,1,2,0,0,0
34,20.76840881588452,0,2,0,1,0
30,18.275253423927627,0,2,0,0,0
18,10.865448480170091,0,1,0,0,0
19,23.790136893802355,1,0,0,0,0
31,13.75806093936474,1,1,0,0,0
19,19.66242996235855,0,1,0,0,0
49,20.765172985338115,0,2,0,0,0
46,20.099135768826837,1,3,0,0,0
19,25.845054629319076,1,3,1,0,0
22,19.733687200031564,0,1,0,0,0
24,22.1372770234847,0,0,0,1,0
45,19.720479834243793,0,4,0,0,0
12,23.064780420831372,0,1,0,1,0
30,26.967476485237615,1,1,1,0,0
58,20.68770914736097,0,0,0,0,0
38,23.909251787914997,0,3,0,0,0
53,27.27664467441099,0,1,0,0,0
31,26.785921234871356,1,1,0,0,0
36,18.073552981943948,1,3,0,0,0
19,25.182161778725835,0,2,0,0,0
48,21.243855800235963,0,2,0,0,0
45,25.58614998866957,1,2,0,0,0
36,22.843172917814748,0,1,0,0,0
30,21.37834038018094,0,2,0,0,0
55,22.16986040173177,1,1,0,0,0
49,21.276189780194656,1,1,1,1,0
55,21.47166522568255,0,2,0,1,0
33,19.205838197090454,0,2,1,1,0
18,18.741378296962413,1,2,0,0,0
52,28.815874646863346,0,0,0,0,0
49,22.38763955555592,1,0,0,0,0
59,17.133475388843003,0,0,0,0,0
28,18.61291284285178,0,0,0,0,0
59,25.281292267239756,1,0,0,0,0
47,16.319066449556903,0,0,0,1,0
11,12.589861590944945,0,1,0,1,0
57,12.957754296989776,0,2,0,0,0
54,11.355121998976061,1,0,0,0,0
45,13.50592570867771,0,1,0,1,0
33,14.095670300995948,0,0,1,1,0
17,26.926186898040694,1,0,1,0,0
6,19.769103936703658,1,0,0,1,0
4,18.183682304316413,1,2,0,0,0
20,12.782934684907131,0,3,0,0,0
48,19.2843680126433,0,2,0,0,0
47,11.313359687179037,0,0,1,0,0
27,18.152914143568175,1,3,0,0,0
15,30.322471949218375,0,1,0,0,0
6,23.319017893531825,0,0,0,0,0
47,18.951009198227347,0,3,0,0,0
14,23.490618027031783,1,0,0,0,0
11,17.39228410936216,0,4,0,0,0
39,15.996611285604061,0,0,0,0,0
9,28.52064814766421,0,1,0,0,0
26,14.288626730398633,1,1,0,1,0
16,18.229393821613247,1,0,0,0,0
5,21.53016641181755,0,1,0,1,0
57,15.31882897121276,0,1,0,0,0
52,23.253024768157047,1,0,0,0,0
10,18.46702737678874,1,1,0,0,0
50,23.319551637834284,0,2,0,0,0
3,22.92992089875259,0,1,0,0,1
13,18.78493934687085,0,1,0,1,0
43,28.553293362954925,0,6,0,1,0
49,16.67332098283279,1,3,0,0,0
30,26.744352352743686,0,1,0,0,0
54,25.874666213140202,1,0,0,0,0
45,28.8544110383022,0,1,0,0,0
6,20.870280196715104,0,0,0,0,0
17,16.05707144036005,0,2,0,0,0
59,30.383982926647732,0,0,0,0,0
45,18.32649266011818,1,1,0,0,0
51,15.932287136472322,1,3,0,1,0
53,19.051066270475935,0,2,0,0,0
19,15.091546419214612,1,0,0,0,0
42,22.63074412561673,1,0,0,0,0
35,16.971658091207438,0,1,0,1,0
46,18.56257915047564,0,1,0,1,0
26,24.83889430832481,0,0,0,0,0
51,23.118466050880958,0,2,0,1,0
5,20.077922862848293,0,1,0,0,1
29,20.85436764373491,0,1,0,0,0
37,20.061277153157707,0,2,0,0,0
20,17.844224667913178,1,0,0,1,0
49,19.987366695761065,0,2,0,0,0
21,22.454208127464717,1,0,0,0,0
10,19.369189355105803,1,1,0,0,0
5,22.09883815115137,1,1,0,0,0
36,15.816656107884764,0,4,0,1,0
6,16.980531744271477,1,1,0,1,0
26,16.328397483630123,0,3,0,1,0
4,17.17434314103797,1,1,0,0,0
39,26.435905233530455,0,0,1,0,0
39,23.6301939655518,0,1,0,0,0
50,14.615384406578272,1,2,0,1,0
35,22.187491482042276,1,3,0,0,0
1,18.04708843675715,1,0,0,0,0
24,16.58807707264217,1,1,0,1,0
57,12.571302671387466,0,0,1,0,0
36,24.85959346910122,0,1,0,0,0
6,13.180684251664307,1,2,0,0,0
41,19.74018410995063,0,2,0,0,0
54,15.268443771375656,0,0,0,0,0
46,23.879219735349622,0,2,0,1,0
44,18.328240868430246,1,1,0,1,0
57,19.327686722398276,0,0,0,0,0
31,19.496328685349837,1,2,0,1,0
20,21.512851674678917,1,1,0,0,0
24,20.065023819916547,0,3,0,1,0
25,19.78363405519442,1,4,0,0,0
36,17.40799012372611,1,1,1,1,0
21,12.126353133289534,1,2,0,1,0
30,14.407245202290722,0,1,0,1,0
24,23.592398693403226,1,0,0,1,0
44,18.47090268336851,0,2,0,0,0
42,16.679951111387602,0,0,1,0,0
30,12.971359277909775,0,1,0,0,0
22,11.401764299548239,0,1,0,1,0
28,16.483965599359006,0,1,1,0,0
7,24.440264270226287,1,0,0,1,0
35,17.214649031888406,1,0,0,1,0
55,22.002427626207236,0,0,1,0,0
28,16.98470085301021,0,0,0,0,0
14,23.194333480144245,0,1,0,0,0
56,18.241245990956656,0,1,0,1,0
10,13.840578772247518,0,0,0,0,0
16,18.65523466050278,1,1,0,0,0
16,29.170002091402036,0,1,0,0,0
54,28.949421577754272,0,1,0,0,0
31,22.432666513896823,1,0,0,0,0
42,19.314705922931488,0,1,0,0,0
25,21.519509010475417,0,2,0,0,0
13,21.58426169366645,0,4,0,1,0
6,19.800566238164492,1,2,0,1,0
44,22.204720099613084,0,1,0,1,0
9,21.041134310767816,1,1,1,1,0
45,18.420138073178432,0,0,0,1,0
36,14.023716003081786,0,1,0,0,0
56,17.69970378889917,1,1,0,0,0
43,23.997594245367985,1,3,0,0,0
20,19.842688877523177,0,2,0,0,0
18,21.501434457937528,0,1,1,0,0
58,18.584922361477936,0,2,1,1,0
43,14.702012474946876,0,1,0,0,0
57,18.806851425640886,0,0,1,1,0
21,14.887720496253243,0,0,0,0,0
4,14.568554131982243,0,4,0,0,1
50,26.028183044347045,0,1,0,0,0
33,17.899569975328916,1,2,0,0,0
27,16.29257637269983,0,2,0,0,0
7,28.089798421904526,0,2,1,0,0
6,24.074925177021207,1,3,0,1,0
15,18.142453872490808,1,2,0,0,0
18,22.138181627761842,0,0,0,0,0
32,18.821058408696487,0,2,0,1,0
56,16.536601603602,0,3,1,0,0
11,22.373456122425022,0,2,1,1,0
20,18.378490573398985,1,1,0,0,0
24,20.377490044997018,1,0,0,1,0
15,25.106816174498356,1,1,0,1,0
48,24.556065518976883,0,2,0,1,0
7,17.249533540719618,0,0,0,0,0
21,22.43015801143543,0,0,0,0,0
42,14.36071876927122,0,0,0,0,0
26,22.252070806578523,0,0,1,0,0
44,20.74247652900553,0,1,0,0,0
56,21.894896811817155,0,1,0,1,0
14,18.512776226778836,1,2,0,0,0
57,30.42035636826245,1,1,1,0,0
37,15.493501461898429,0,0,0,0,0
58,24.857758554842306,1,2,0,0,0
21,14.841508401158343,0,3,0,0,0
18,22.521720873146606,0,1,0,1,0
5,22.878949886258916,0,0,0,1,0
3,20.274879357811425,1,1,0,0,0
23,17.523377947281478,1,2,0,0,0
26,20.705674453726495,0,0,0,0,0
37,21.33505166715087,0,3,0,0,0
24,28.949682431531414,1,0,0,0,0
49,15.63829857349852,0,0,1,0,0
19,17.22043251842999,0,1,0,0,0
51,21.423677785346683,1,0,0,0,0
25,18.719731048023743,1,2,0,0,0
21,19.499794811346998,0,1,0,0,0
12,25.351759176818803,1,1,0,0,0
57,5.898667482853826,0,0,0,1,0
41,17.010253274910944,0,2,0,0,0
33,11.288153868743754,1,0,0,1,0
50,14.020917815479647,0,0,0,0,0
53,32.02312246036235,1,2,0,1,0
4,22.99084066976378,1,2,0,0,0
42,24.75782462529052,0,1,0,0,0
57,19.597351751067844,1,0,0,0,0
7,23.79356912415955,1,2,0,0,0
22,11.167177462398755,1,1,0,0,0
55,25.191492058848006,0,0,0,0,0
33,15.9007794072005,1,1,0,1,0
17,17.343420903370436,0,0,0,0,0
24,22.52575535227326,0,1,0,1,0
34,21.582233792911076,1,1,0,0,0
28,20.423100241967745,0,2,0,1,0
58,13.184519232098406,0,3,0,1,0
43,20.49906834410821,0,2,0,0,0
41,24.802806767416143,0,2,0,1,0
39,17.33756451950103,0,2,0,0,0
22,26.57468522670148,0,0,0,0,0
49,15.636540320429953,0,1,0,1,0
17,20.03273945859187,0,0,1,1,0
34,27.676638666883065,0,1,0,0,0
6,16.593000436501953,1,0,0,0,0
46,25.26992741688537,1,0,1,1,0
6,29.873261811109046,0,0,0,0,0
34,20.85522034462075,0,2,0,0,0
1,17.364915063083465,0,0,0,0,0
10,16.136305985249884,0,0,0,0,0
21,26.523013516736626,0,0,0,0,0
5,26.383470996698243,0,0,0,0,0
2,27.246545614343376,0,1,0,0,0
22,19.835808246720266,0,2,0,0,0
48,25.189034707635525,0,1,0,0,0
57,19.75580304436965,0,2,0,0,0
2,15.584724391958204,1,1,0,1,0
10,25.620883925561763,0,0,0,0,0
34,28.169351391391025,0,2,0,0,0
16,14.8969901360934,1,0,0,0,0
48,14.80284518549665,0,1,0,1,0
51,20.199909671150625,1,0,1,1,0
39,24.780643028705,0,1,0,1,0
22,14.330904031230233,1,1,1,0,0
12,21.13507868477953,0,0,0,0,0
24,17.04786522970124,1,2,0,1,0
47,23.50414549912501,0,2,0,0,0
40,16.010565892520546,1,0,0,1,0
38,23.859015001370896,0,2,1,1,0
59,19.20892594591146,0,0,0,0,0
10,15.314297381594788,0,1,0,0,0
35,20.318449777134443,1,2,0,0,0
51,10.310133427558236,0,0,0,0,0
49,17.2045271394753,0,0,0,0,0
32,21.68700535162331,0,1,0,1,0
7,11.141226104840523,1,0,0,0,0
21,7.1443157344729435,1,2,0,0,0
20,8.303163400934164,0,0,0,0,1
26,26.63564277750185,0,1,0,0,0
4,19.616204936186353,0,1,0,0,0
46,17.337673029964066,0,0,0,1,0
52,24.72577367833415,1,2,0,0,0
22,17.977751587654446,0,0,0,0,0
15,21.34230949933366,0,1,1,1,0
56,20.128776754616315,0,1,0,1,0
40,17.64500289623511,0,2,0,1,0
21,21.47072941944553,1,0,0,0,0
15,23.866306107100723,1,1,0,0,0
22,19.07546691491506,0,2,0,0,0
52,17.697222134226926,0,1,0,0,0
28,18.287437960002734,0,1,0,0,0
14,8.510437336071341,1,2,0,0,0
27,21.41529773254456,0,0,0,1,0
41,13.954443555057242,0,1,1,1,0
40,23.14859362059462,1,1,0,0,0
58,19.54787949662353,0,3,0,0,0
28,20.525605482652203,0,1,0,0,0
26,23.50164585303101,1,2,0,0,0
49,15.367381168295326,0,1,0,0,0
2,21.846242216754785,1,1,0,0,1
25,21.338105262813325,0,2,0,0,0
56,19.076095836786035,0,2,0,0,0
3,15.35906899618231,0,3,0,0,0
8,22.97619182027582,1,0,0,0,0
44,23.517272722096582,0,2,0,0,0
33,20.56801012988942,1,1,0,0,0
42,14.648487921426776,0,1,0,0,0
52,17.36275483537273,1,2,0,1,0
35,19.698336387899666,0,1,0,1,0
6,23.44247274991047,0,3,0,0,0
39,12.082552994434417,1,0,0,0,0
52,17.180982678478117,0,3,0,0,0
23,17.98663720028899,0,0,1,0,0
25,19.583892102984855,1,2,0,0,0
59,13.493373579875765,1,1,0,0,0
50,18.912336108133335,1,0,0,0,0
43,18.447582178437052,1,0,0,0,0
19,14.812040642551718,0,1,0,0,0
5,19.410162079156578,1,3,0,1,0
51,17.294154516072492,1,0,0,0,0
11,22.477930712548535,1,0,0,1,0
56,15.573362194978307,1,1,0,0,0
12,20.449170610642277,0,2,1,1,0
10,15.958055813853658,0,0,0,1,0
8,17.001228809205937,1,2,0,1,0
24,21.486458138527027,1,0,0,0,0
28,21.17358866421078,0,1,0,0,0
41,17.914889087108197,0,3,0,0,0
36,18.65294690833666,0,0,0,0,0
37,12.731967774452379,0,1,0,0,0
21,27.0138215529035,0,0,0,1,0
8,23.43728198939014,0,2,0,0,0
55,23.257240254355533,0,0,0,0,0
9,12.024838915218924,1,4,0,0,0
47,17.022550037553565,1,4,0,0,0
15,18.327269855381886,0,5,0,0,0
48,10.34469253982994,0,0,0,0,0
46,24.449750480380434,0,3,0,0,0
40,27.26942244274068,0,1,0,0,0
18,30.30967478001807,1,1,0,1,0
42,14.770580862411318,0,1,0,0,0
20,20.58661748417137,0,1,0,0,0
6,26.614091345752108,0,1,0,1,0
12,18.73190760526523,0,2,0,0,0
2,17.16506043078661,1,3,0,0,1
7,10.669911632277545,1,1,0,0,0
16,25.663112288858745,0,2,0,0,0
3,19.903696219633176,1,4,0,1,0
45,16.353290705184687,0,0,0,0,0
3,21.419286449144302,1,3,1,0,0
27,20.765026865893326,1,1,1,1,0
50,20.84129551177296,0,1,0,0,0
43,18.914509688366625,1,2,0,0,0
40,28.11179079381683,0,1,0,0,0
38,19.33170133368789,1,1,0,0,0
33,28.09661038161652,0,1,0,0,0
28,22.820584632000987,0,2,0,0,0
1,21.755850713808655,1,2,0,0,0
55,19.433626233609225,0,2,0,0,0
8,24.869783467729604,0,1,0,1,0
37,20.564958837889975,1,0,0,0,0
32,15.339343924432342,0,1,0,0,0
48,15.172539045009822,1,1,0,1,0
43,22.11242310967136,0,1,0,1,0
37,15.463105574167521,1,1,0,0,0
4,19.688844715137503,0,3,0,0,0
30,25.285922692755456,0,1,0,0,0
6,21.51985088947167,1,2,0,0,0
46,16.389325648356262,1,1,0,1,0
54,27.0499375580807,0,2,0,0,0
19,22.73937618497351,1,3,0,0,0
32,25.088964936020446,0,3,0,1,0
9,8.662208283953488,0,1,0,1,1
12,21.65426439131373,0,2,1,0,1
11,24.210789181899464,1,2,0,0,0
46,28.50144321148996,0,1,0,1,0
55,12.680907079244792,0,1,0,1,0
16,26.030572945972665,1,0,0,0,0
1,28.22190142850622,1,3,0,0,1
45,9.913555113605103,1,1,0,0,0
55,22.392955549348713,1,1,0,0,0
53,23.08810407170351,1,1,0,0,0
21,18.364961686740468,0,0,0,0,0
30,17.549527699668552,0,0,0,0,0
13,23.33926956643911,1,3,1,1,0
34,16.92509123294684,1,1,0,0,0
4,18.91375335790951,1,2,0,0,1
28,24.062174504119607,1,1,0,0,0
38,28.77021525163432,0,0,0,0,0
58,22.68992136271009,1,4,0,0,0
31,20.66742247707256,1,0,0,0,0
59,17.41801257669615,0,0,0,0,0
55,14.94699979674472,1,1,0,0,0
27,25.547891207504748,0,0,0,0,0
5,19.23275074436558,0,2,0,0,0
25,25.753516373333643,0,1,0,0,0
3,18.35224061002269,0,2,1,1,0
33,16.753556693194945,0,1,0,1,0
4,22.10399444413758,0,1,1,0,0
25,19.617320303657998,1,3,0,0,0
20,13.972356976946312,1,1,0,1,0
34,29.08684164890924,1,4,0,0,0
26,16.865081131141814,1,4,0,0,0
5,24.63795760587107,1,4,0,1,0
35,24.209283146982408,0,0,0,0,0
28,13.702686175428216,0,0,0,0,0
29,14.988061776917577,0,6,0,0,0
9,18.49245330149936,0,1,0,1,0
52,15.671767277108417,0,1,0,0,0
38,28.63228185939344,1,2,0,0,0
50,18.99912181600744,1,1,1,0,0
6,24.448745214070343,0,3,0,0,0
19,22.56818694500102,1,1,0,0,0
44,21.320112244981768,1,0,0,1,0
57,20.20160605369794,0,1,1,0,0
11,26.185653538943484,1,3,0,0,0
2,15.874535133324917,0,1,0,0,0
47,28.631676552282933,1,1,0,1,0
